"business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes__AgesAllowed","attributes__AcceptsInsurance","attributes","attributes__Alcohol","attributes__Ambience","attributes__BYOB","attributes__BYOBCorkage","attributes__BestNights","attributes__BikeParking","attributes__BusinessAcceptsBitcoin","attributes__BusinessAcceptsCreditCards","attributes__BusinessParking","attributes__ByAppointmentOnly","attributes__Caters","attributes__CoatCheck","attributes__Corkage","attributes__DogsAllowed","attributes__DriveThru","attributes__GoodForDancing","attributes__GoodForKids","attributes__HairSpecializesIn","attributes__GoodForMeal","attributes__HappyHour","attributes__HasTV","attributes__Music","attributes__NoiseLevel","attributes__Open24Hours","attributes__OutdoorSeating","attributes__RestaurantsAttire","attributes__RestaurantsCounterService","attributes__RestaurantsDelivery","attributes__RestaurantsGoodForGroups","attributes__RestaurantsPriceRange2","attributes__RestaurantsReservations","attributes__RestaurantsTableService","attributes__RestaurantsTakeOut","attributes__Smoking","attributes__WheelchairAccessible","attributes__WiFi","categories","hours","hours__Monday","hours__Tuesday","hours__Wednesday","hours__Thursday","hours__Friday","hours__Saturday","hours__Sunday"
"DQf63-KJ25m-kDIMto614g","Saving Grace","Trinity Bellwoods","907 Dundas Street W","Toronto","ON","M6J 1V9","43.6508652","-79.4124287","3.5","184","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","True","","False","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","False","","","","","","False","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': True}","","False","","average","","False","casual","","False","False","2","False","True","False","","True","no","Restaurants, Breakfast & Brunch","","9:0-14:0","9:0-14:0","9:0-14:0","9:0-14:0","9:0-14:0","10:0-14:0","10:0-14:0"
"DedwP9dQQjwnznaGP9_kNg","Spectrum Media Solutions, LLC","","9204 E Indian School Rd","Scottsdale","AZ","85256","33.4952504","-111.8821803","2.5","3","1","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","","","IT Services & Computer Repair, Local Services","null","","","","","","",""
"JPhR4VIN_FeKDJb4H-F1nA","Intact Insurance","Downtown Core","700 University Avenue","Toronto","ON","M5G 0A1","43.6588089","-79.3909892","3.0","3","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Insurance, Financial Services","","8:0-17:30","8:0-17:30","8:0-17:30","8:0-17:30","8:0-17:30","",""
"n6DL5BaF8BYrJ9BEYIJ6ag","Global Pet Foods","Scarborough","1900 Eglinton Avenue E","Scarborough","ON","M1L 2L9","43.7280502","-79.2941435","5.0","4","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Stores, Pets","","10:30-20:0","10:30-20:0","10:30-20:0","10:30-20:0","10:30-20:0","10:0-18:0","11:0-17:0"
"c2fkRNi2C7-sFteuQrSiWw","Al Nola Shoe & Luggage Shop","","9224 Darrow Rd","Twinsburg","OH","44087","41.3167840304","-81.4408580428","5.0","3","1","","","","","","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","","","","","","","","","","","","2","","","","","True","","Shopping, Shoe Stores, Local Services, Shoe Repair, Luggage, Fashion","","8:30-18:0","8:30-18:0","8:30-18:0","8:30-18:0","8:30-18:0","9:0-17:0",""
"gh1SlGYzKT1vStfLY9vhBg","Monique S Cohn, DO","","8940 Darrow Rd","Twinsburg","OH","44087","41.3090374684","-81.4406439067","3.5","16","1","","True","","","","","","","","","True","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","Doctors, Dermatologists, Cosmetic Surgeons, Health & Medical","","8:30-17:0","8:30-16:0","8:0-18:0","8:30-16:0","7:30-13:0","8:30-12:30",""
"0IHsLiWomrzacBOLB5HxFQ","Honor Bound Tattoos","","10233 elbow drive SW, 125","Calgary","AB","T2W 1E8","50.9616585","-114.0846696","2.0","8","1","","","","","","","","","False","","","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","True","","","","","","","","","","","","","","","","","","","","3","","","","","","","Beauty & Spas, Piercing, Tattoo","","12:0-19:0","12:0-19:0","12:0-19:0","12:0-19:0","12:0-19:0","12:0-19:0","12:0-19:0"
"kdA5JlSuysSCsphCWpoqpg","Mama Julianne's","","10913 Prospect Rd","Strongsville","OH","44149","41.3316838","-81.8571743","3.5","17","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","True","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","True","","","","False","casual","","True","False","1","False","False","True","","True","no","Restaurants, Pizza, Italian, Food Delivery Services, Food","","16:0-21:0","16:0-21:0","11:0-21:0","11:0-21:0","11:0-22:30","11:0-22:30","12:0-21:0"
"ru2NBzoG2RtRbV0H2Vvjcw","Catawba Brewing","Plaza Midwood","933 Louise Ave, Ste 105","Charlotte","NC","28204","35.2250152485","-80.821249268","4.5","47","1","","","","","","","","","True","","True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","False","","","","","","","","","","","","","","","","","","","2","","","False","","True","","Breweries, Food","null","","","","","","",""
"LgpK_b2psx9OQ45TtnCiLA","Mr Hero","","5965 Andrews Rd, Ste A","Mentor On the Lake","OH","44060","41.707466","-81.3612889","3.0","8","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","False","","","","False","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","False","","quiet","","False","casual","","False","True","1","False","False","True","","","no","Sandwiches, Restaurants, Fast Food","","10:0-21:0","10:0-21:0","10:0-21:0","10:0-21:0","10:0-21:0","10:0-21:0","11:0-21:0"
"K7TyS54pW-OwDSzKwMXYog","Olson Orthodontics","","13575 W Indian School Rd, Ste 400","Litchfield Park","AZ","85340","33.4868198035","-112.351344346","5.0","17","1","","True","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","Orthodontists, Dentists, Health & Medical","","7:30-16:30","7:30-16:30","7:0-16:0","8:0-15:0","","",""
"caJ7nVgn9V_dj5D-NeOfKg","Rent-A-Wheel","Sunrise","4225 E Charleston Blvd","Las Vegas","NV","89104","36.158967","-115.0826221","2.5","10","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Wheel & Rim Repair, Tires, Automotive","","10:30-19:0","10:30-19:0","10:30-19:0","10:30-19:0","10:30-19:0","9:0-18:0",""
"xHfBxEQTSU43srGd4Wuo8w","Lake Metroparks Farmpark","","8800 Euclid Chardon Rd","Kirtland","OH","44094","41.5811077","-81.3314222","4.5","13","1","","","","","","","","","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","False","","","False","","","True","","","","","","","","","","","","","1","","","False","","True","","Food, Amusement Parks, Parks, Education, Museums, Event Planning & Services, Arts & Entertainment, Venues & Event Spaces, Farmers Market, Festivals, Farms, Attraction Farms, Active Life","","","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0"
"M71mmus0eiyc7w3N8ONAdg","TLC House & Pet Sitting Service","","","Chandler","AZ","85246","33.3107008","-111.8749872","4.5","21","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pet Services, Dog Walkers, Pet Sitting, Pets","","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","8:0-17:0","",""
"C4IiygusgzhVTTqK_DgQrw","Emkiro Health Services","Downtown Core","70 University Avenue, Ste 120","Toronto","ON","M5J 2M4","43.6466123","-79.3847471","3.0","30","1","","False","","","","","","","","","","","False","","","","","","","","","","","","","","","","","","","","","","","","","","","Sports Medicine, Massage, Medical Centers, Doctors, Massage Therapy, Health & Medical, Acupuncture, Beauty & Spas, Chiropractors, Physical Therapy","","7:0-19:0","7:0-19:0","7:0-19:0","7:0-19:0","7:0-18:0","10:0-16:0",""
"Y1a_gaqNEPgF640gyGvhpg","Second Cup","","9570 McCowan Road","Markham","ON","L3P 8M1","43.892507375","-79.2908649171","3.0","7","0","","","","","","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","","","","","","","","","","","True","","","","","2","","","","","True","free","Coffee & Tea, Food","null","","","","","","",""
"UUdHS00qAmL33dfkDNnkGw","Beans 'n Cream Bakehouse","","1120 W Main St","Sun Prairie","WI","53590","43.1813777","-89.2317147","4.5","3","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Coffee & Tea, Bakeries, Food","null","","","","","","",""
"cTijnQZ7Tkg_GqXStcozsw","Charley's Grilled Subs","","100 City Centre Drive","Mississauga","ON","L5B 2C9","43.5928596437","-79.6419308465","3.5","4","1","","","","","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}","","","","False","","True","","","","","","","False","","True","","","","False","","","","False","casual","","False","False","2","False","","True","","","no","Restaurants, Fast Food","null","","","","","","",""
"7muJHEgWkNQBcCKrklKdqA","Purdys Chocolatier","","100 City Centre Drive","Mississauga","ON","L5B 2C9","43.593106","-79.6422471","5.0","4","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","Food, Specialty Food, Chocolatiers & Shops, Desserts","","10:0-21:0","10:0-21:0","10:0-21:0","10:0-21:0","10:0-21:0","9:30-21:0","11:0-19:0"
"ZrKRPRwrBXayF6aZRh8lgg","Apple Wellness - Sun Prairie Health Store","","2824 Prairie Lakes Dr, Ste 108","Sun Prairie","WI","53590","43.1680835","-89.2702544","5.0","6","1","","","","","","","","","","","True","","","False","","","","","","","","","","","","","","","","","","","","","","False","","True","","Beauty & Spas, Food, Nutritionists, Cosmetics & Beauty Supply, Vitamins & Supplements, Health & Medical, Health Markets, Shopping, Specialty Food","","10:0-19:0","10:0-19:0","10:0-19:0","10:0-19:0","10:0-19:0","10:0-18:0",""
"7XNDFKAa6iq3Ah0NIJEs7w","Quality Inn & Suites","","5050 N Black Canyon Hwy","Phoenix","AZ","85017","33.511318","-112.1135141","1.5","10","0","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","2","","","","","","free","Hotels, Event Planning & Services, Hotels & Travel","","9:0-9:0","9:0-9:0","9:0-9:0","9:0-9:0","9:0-9:0","9:0-9:0","9:0-9:0"
"RagiJXWUQTgV1scGNbWGtg","Wendy's","","5219 Brecksville Rd","Richfield","OH","44286","41.2761778","-81.6264363","2.0","6","1","","","","none","","","","","True","","True","","","","","","","True","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","True","","","","True","casual","","False","True","1","False","False","True","","True","","Fast Food, Restaurants, Burgers","null","","","","","","",""
"-f0dN_Ky8yF2mfMoaU4qtg","Media Bar","Entertainment District","77 Peter Street","Toronto","ON","M5V 2G4","43.6466802","-79.3924822","3.5","5","0","","","","full_bar","","","","","True","","True","","","","True","","","","True","","","","True","False","","average","","False","","","","True","2","","","","","","","Nightlife, Dance Clubs","null","","","","","","",""
"KVjWQJW4XUOM7jtHLdeAJw","Vic's Shoe Repair","","15243 Yonge Street","Aurora","ON","L4G 1L8","43.9994835","-79.4673562","3.5","3","1","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Sporting Goods, Local Services, Shopping, Shoe Repair","null","","","","","","",""
"714Uc3w5ant5sUrLYXetfw","Tiffany's Boutique","","4401 E Sunset Rd, Ste 10","Henderson","NV","89014","36.0704825","-115.0774773","3.5","3","0","","","","","","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","","","","","","","","","","","","2","","","","","","","Women's Clothing, Shopping, Accessories, Fashion","null","","","","","","",""
"wd0nFRiZD5YaDHeaAqUZdw","Chicken Bonz","","4606 E Sunset Rd","Henderson","NV","89014","36.0709762","-115.0735699","3.5","5","0","","","","beer_and_wine","","","","","","","True","{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}","","","","","","True","casual","","False","False","1","False","False","True","","","","American (Traditional), Restaurants","null","","","","","","",""
"aJPDsouSpAnaksj8uFHzdQ","Sake Express","","675 Park St","Belmont","NC","28012","35.2542321","-81.0277775","3.5","79","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","False","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","False","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}","","False","","average","","True","casual","","False","True","1","False","True","True","","","free","Sushi Bars, Japanese, Seafood, Restaurants","","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-21:0"
"ZQyCqgVF-nzhG4BGh9NLQg","Purdy Sweet","","102 S Main St","Belmont","NC","28012","35.240751","-81.0384934","5.0","3","0","","","","","","","","","True","False","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","","","","","","","","","","","","","","","","","","True","","1","","","","","True","","Restaurants, Bakeries, Food","","","","14:0-18:0","","14:0-19:0","11:0-17:0",""
"SAlljKr6zmJDQsDsLYj1xQ","Broniak & Kraf Florist & Greenhouse","","3205 Washington Pike","Bridgeville","PA","15017","40.3428688","-80.1169577","5.0","4","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","Shopping, Florists, Flowers & Gifts","null","","","","","","",""
"xePudDnTVh8CART_p0nlxQ","Hungry Street Grille","","","Phoenix","AZ","85048","33.2909097","-112.0357137","4.5","3","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","Food Trucks, Food, Restaurants","null","","","","","","",""
"t_yiQnxUDdPPCN2z4QyezA","Golden Harbor Authentic Chinese Cuisine","","505 S Neil St","Champaign","IL","61820","40.1110535","-88.2441408","4.5","386","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","True","False","True","{'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}","","True","","","False","","","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}","","False","","average","","False","casual","","False","True","2","True","False","True","","True","no","Taiwanese, Chinese, Restaurants","","","16:30-21:0","16:30-21:0","16:30-21:0","16:30-21:0","16:30-21:0","16:30-20:30"
"5oizPyfEhNkRUYZjUZtWjw","The Powder Coat Shop","","660 N Neely St, Ste 5 & 6","Gilbert","AZ","85233","33.360398","-111.798885","3.5","5","0","","","null","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Body Shops, Automotive, Auto Detailing, Local Services","","9:0-17:0","9:0-17:0","9:0-17:0","9:0-17:0","9:0-16:0","",""
"VIJ2KiDKhUVhhpNylEIfog","Maize Mexican Grill","","60 E Green Street","Champaign","IL","61820","40.1104086","-88.2389546","4.5","496","1","","","","none","{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}","","","","True","","True","{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}","","True","","","","","","True","","{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}","","False","","average","","True","casual","","False","False","1","False","False","True","","True","no","Mexican, Restaurants","","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0"
"psTrW4dGNddwwat7ozi_cw","The UPS Store","Westside","4616 W Sahara Ave","Las Vegas","NV","89102","36.14586468","-115.205132095","3.0","16","1","","","","","","","","","","","True","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Printing Services, Notaries, Mailbox Centers, Local Services, Shipping Centers","","8:0-18:0","8:0-18:0","8:0-18:0","8:0-18:0","8:0-18:0","8:0-16:0",""
"eQtjMhbIJ0pg6SqiQGRu9g","The Cookbook Store","Yorkville","850 Yonge Street","Toronto","ON","M4W 2H1","43.6718426","-79.3876081","4.0","6","0","","","","","","","","","","","True","{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}","","","","","","","","","","","","","","","","","","","","","2","","","","","True","","Newspapers & Magazines, Shopping, Bookstores, Books, Mags, Music & Video","","10:0-19:0","10:0-19:0","10:0-19:0","10:0-19:0","10:0-19:0","10:0-18:0","12:0-17:0"
